class,desc
241301,"Analityk giełdowyAnalityk giełdowy przygotowuje analizy i rekomendacje na potrzeby procesu podejmowania decyzji inwestycyjnych.

Celem pracy analityka giełdowego jest gromadzenie, weryfikacja i analiza danych z zakresu rynków i instrumentów finansowych, informacji i trendów ogólnogospodarczych ora"
241302,"Analityk kredytowyAnalityk kredytowy bada zdolność kredytową wnioskodawcy, ocenia poziom ryzyka transakcji, proponowane zabezpieczenie, poziom ryzyka związanego z zabezpieczeniem kredytu, określa warunki transakcji kredytowej, monitoruje sytuację ekonomiczną kredytobiorcy i rynku.

Celem pracy ana"
241303,"Projektant pakietów usług finansowychProjektant pakietów usług finansowych łączy pojedyncze produkty finansowe tworząc odrębną ofertę produktową.

Projektant pakietów usług finansowych nie ma bezpośredniego kontaktu z klientami. Podstawowe zadanie polega na tworzeniu pakietów usług finansowych. Pr"
241304,"Specjalista bankowościProwadzi analizę porównawczą różnych systemów bankowych, z punktu widzenia ich adekwatności do warunków konkretnego kraju i skuteczności oddziaływania na równowagę pieniężną oraz rzeczowo-realną; analizuje cele oraz narzędzia polityki monetarnej państwa, ocenia jej wpływ na dzi"
241305,"Specjalista do spraw factoringuSpecjalista do spraw factoringu zajmuje się doradztwem w zakresie poprawy płynności finansowej przedsiębiorstw stosujących odroczone terminy płatności.

Specjalista do spraw factoringu jest zawodem o charakterze doradczo-handlowym. Specjalista do spraw factoringu roz"
241306,"Analityk finansowyUczestniczy w tworzeniu strategii finansowych krótko i długoterminowych oraz 
w przygotowaniu budżetu i kontroli jego realizacji; wspomaga proces podejmowania decyzji związanych z kapitałem, sporządza analizy finansowe, opracowuje hipotezy i warianty rozwiązań, przedstawia ich oce"
241307,"Specjalista do spraw ubezpieczeń majątkowych i osobowychZajmuje się oceną ryzyka w działalności gospodarczej, zawodowej i osobistej, możliwościami jego finansowania, gospodarowaniem funduszem ryzyka, analizą zasad ochrony ubezpieczeniowej, kalkulacji składki i świadczeń, analizą kosztów oraz organiz"
241308,"Specjalista do spraw ubezpieczeń społecznychZajmuje się zagadnieniami związanymi z ochroną ubezpieczeniową na wypadek starości, ryzyka utraty zdolności do zarobkowania bądź śmierci żywiciela rodziny, w ramach ubezpieczenia społecznego."
241309,"Specjalista do spraw ubezpieczeń zdrowotnychSpecjalista do spraw ubezpieczeń zdrowotnych organizuje i prowadzi sprzedaż indywidualnych i grupowych ubezpieczeń zdrowotnych.

Specjalista do spraw ubezpieczeń zdrowotnych zajmuje się organizowaniem sprzedaży indywidualnych oraz grupowych ubezpieczeń z"
241310,"Specjalista do spraw analizy ryzyka ubezpieczeniowego (underwriter)Specjalista do spraw analizy ryzyka ubezpieczeniowego (underwriter) zajmuje się analizą i oceną ryzyka finansowego transakcji oraz monitoringiem ryzyka kredytowego klientów; występujących zagrożeń, kosztów wiążących się z ich ogranic"
241311,"Analityk inwestycyjnyZajmuje się przeprowadzaniem analiz inwestycyjnych, pozyskiwaniem danych finansowych, opracowywaniem modeli finansowych oraz opracowywaniem dla klientów raportów i rekomendacji w zakresie planowanych inwestycji; odpowiada za projektowanie i realizację projektów inwestycyjnych pr"
241390,Pozostali analitycy finansowi
242101,"Administrator produkcji filmowejWspółpracuje z kierownikiem produkcji filmu w zakresie opracowania szczegółowego planu filmu, planowania i obsługi finansowej grupy zdjęciowej, przygotowywania projektów umów i zleceń, kontrolowania działalności gospodarczej grupy zdjęciowej oraz opracowania sprawozda"
242102,"Koordynator projektów unijnychKoordynator projektów unijnych planuje, zarządza, koordynuje i nadzoruje realizację projektów unijnych, ponosi odpowiedzialność za realizację celów.

Koordynator projektów unijnych zarządza projektami krajowymi i międzynarodowymi współfinansowanymi ze środków Unii Eur"
242103,Makler nadzorującyZajmuje się nadzorowaniem procesu przekazywania zleceń maklerskich na Giełdę Papierów Wartościowych; odpowiada za zasoby kadrowe w grupie maklerów giełdowych zgodnie z przyjętymi zasadami w zakresie ich kwalifikacji i doświadczenia zawodowego.
242104,"Negocjator biznesowyNegocjator biznesowy poprzez negocjacje doprowadza do uzyskania najlepszych warunków współpracy partnerów biznesowych.

Celem pracy negocjatora jest uzyskanie jak najlepszych warunków współpracy reprezentowanej przez niego instytucji z jej partnerem biznesowym. Negocjator bizne"
242105,"Organizator transportu drogowegoW przedsiębiorstwie transportu drogowego, wykonującym krajowe lub międzynarodowe przewozy drogowe osób lub rzeczy; tworzy strukturę organizacyjną i plan zatrudnienia; ustala plany i strategię działania przedsiębiorstwa; ocenia efektywność funkcjonowania przedsiębiorst"
242106,"Specjalista do spraw doskonalenia organizacjiSpecjalista do spraw doskonalenia organizacji jest inicjatorem działań mających na celu usprawnianie obszarów działalności przedsiębiorstwa lub instytucji.

Specjalista do spraw doskonalenia organizacji zajmuje się tworzeniem strategii rozwoju organizac"
242107,"Specjalista do spraw konsultinguSpecjalista do spraw konsultingu doradza klientom w obszarach organizacyjnych i gospodarczych.

Celem pracy specjalisty do spraw konsultingu jest usprawnienie i rozwój poszczególnych obszarów działalności podmiotu wewnętrznego lub zewnętrznego, na rzecz którego świa"
242108,"Specjalista do spraw logistykiSpecjalista do spraw logistyki planuje, koordynuje i optymalizuje procesy logistyczne.

Specjalista do spraw logistyki zajmuje się obsługą procesów logistycznych w organizacji. Osoba zatrudniona na tym stanowisku odpowiada za koordynowanie procesów zaopatrzenia, produ"
242109,"Specjalista do spraw pozyskiwania funduszy (fundraiser)Specjalista do spraw pozyskiwania funduszy (fundraiser) identyfikuje zewnętrzne źródła finansowania planowanych przedsięwzięć i pozyskuje fundusze z tych źródeł.

Praca specjalisty do spraw pozyskiwania funduszy (fundraisera) jest pracą umysło"
242110,"Specjalista ochrony informacji niejawnychSpecjalista ochrony informacji niejawnych współuczestniczy w zarządzaniu i organizacji ochrony informacji niejawnych.

Specjalista ochrony informacji niejawnych realizuje przedsięwzięcia związane z zapewnieniem ochrony informacji niejawnych. Wykonuje zadani"
242111,Inspektor ochrony danychInspektor ochrony danych zajmuje się wdrożeniem polityki bezpieczeństwa informacji oraz nadzoruje proces przestrzegania przez pracowników obowiązujących procedur w tym zakresie; odpowiada za zarządzanie procesem przetwarzania poufnych danych w organizacji.
242112,"Analityk biznesowyZajmuje się identyfikacją, analizami i weryfikacją potrzeb biznesowych; prowadzi badania, ocenia oraz dokumentuje modele biznesowe; udoskonala procesy i wprowadza zmiany organizacyjne; planuje strategie i rozwój polityki biznesowej; rozwiązuje problemy biznesowe związane z procedur"
242113,"Specjalista do spraw organizacji usług gastronomicznych, hotelowych i turystycznychKoordynuje i nadzoruje świadczenie usług turystycznych na zlecenie klienta; zapewnia klientom odpowiedni standard usług zgodnie z obowiązującymi uregulowaniami prawnymi, a także polityką przedsiębiorstwa; podlega bezp"
242114,Specjalista do spraw społecznej odpowiedzialności przedsiębiorstwSpecjalista do spraw społecznej odpowiedzialności przedsiębiorstw działa w obszarze społecznej odpowiedzialności przedsiębiorstw CSR/RBC (Corporate Social Responsibility/ Responsible Business Conduct – społeczna odpowiedzialność biznes
242115,Specjalista do spraw przewozów intermodalnychSpecjalista do spraw przewozów intermodalnych zarządza i nadzoruje handlowe i operacyjne aspekty logistyki intermodalnej dla organizacji. Bierze udział w pracach związanych z tworzeniem założeń do procesu przewozowego w zakresie przewozów intermodalnych. 
242116,"Specjalista do spraw zarządzaniaSpecjalista do zarządzania odpowiada za realizację procesu zarządzania, koordynuje i nadzoruje ten proces zgodnie ze strategią przedsiębiorstwa, analizuje istniejące systemy i procedury zarządzania w celu oceny i zwiększenia ich skuteczności i wydajności. Do jego obow"
242190,"Pozostali specjaliści do spraw zarządzania i organizacjiPrzeprowadza, zgodnie z planem lub na doraźne polecenie kierownictwa, kontrolę merytoryczną i finansową wszelkich ogniw danej organizacji; wydaje opinie o funkcjonujących procedurach finansowych; analizuje przyczyny odstępstw od tych procedur; "
242201,Animator gospodarczy do spraw przedsiębiorczościInicjuje i promuje rozwój małych i średnich przedsiębiorstw; pomaga przedsiębiorcom w podejmowaniu lub rozwijaniu działalności gospodarczej.
242202,"Animator gospodarczy do spraw rozwoju regionalnegoInicjuje i promuje rozwój regionalny; pomaga jednostkom administracji terenowej, instytucjom proinnowacyjnym oraz przedsiębiorstwom w podejmowaniu i realizacji inicjatyw związanych z rozwojem społecznym i gospodarczym regionu."
242203,"Specjalista do spraw komercjalizacji innowacyjnych technologiiSpecjalista do spraw komercjalizacji innowacyjnych technologii wspomaga przedsiębiorstwa w unowocześnianiu prowadzonej działalności we współpracy z jednostkami badawczo-rozwojowymi.

Specjalista do spraw komercjalizacji innowacyjnych te"
242204,"Audytor/KontrolerJako pracownik jednostki poddawanej audytowi (audytor wewnętrzny) lub innej uprawnionej instytucji, niezależnej od kierownictwa tej jednostki (audytor zewnętrzny), na podstawie imiennego upoważnienia dokonuje obiektywnej i niezależnej oceny zadanych obszarów działalności jednostki i"
242205,Doradca do spraw bezpieczeństwa w transporcie towarów niebezpiecznychOdpowiada za administrowanie procesem transportu towarów niebezpiecznych; zajmuje się opracowywaniem procedur w zakresie przewożenia towarów niebezpiecznych oraz nadzorowaniem pakowania; ładowania i rozładowania towarów niebezpiecz
242206,"Ekspert w Urzędzie Patentowym RPOrzeka o udzielaniu patentów i dodatkowych praw ochronnych na wynalazki, praw ochronnych na wzory użytkowe oraz znaki towarowe, a także praw 
z rejestracji wzorów przemysłowych, oznaczeń geograficznych i topografii układów scalonych; rozstrzyga sprawy w postępowaniu "
242207,"Inspektor do spraw wytwarzania Głównego Inspektoratu FarmaceutycznegoWykonuje zadania z zakresu nadzoru nad warunkami wytwarzania i importu produktów leczniczych, badanych produktów leczniczych i substancji czynnych wykorzystywanych jako materiały wyjściowe przeznaczone do wytwarzania produktów lecz"
242208,"Inspektor farmaceutycznySprawuje nadzór nad warunkami obrotu i jakością produktów leczniczych pozostających w obrocie oraz nad warunkami obrotu wyrobami medycznymi w hurtowniach farmaceutycznych, aptekach oraz punktach obrotu pozaaptecznego; kontroluje obrót środkami odurzającymi, substancjami psych"
242209,"Inspektor kontroli skarbowejProwadzi kontrole podatkowe w zakresie prawidłowości obliczania i wpłacania podatków stanowiących dochód budżetu państwa, kontrole celowości, legalności i prawidłowości wydatkowania środków budżetowych, badanie zgodności z prawem wykorzystania i rozporządzania mieniem pań"
242210,"Inspektor nadzoru bankowegoPodejmuje czynności kontrolne w bankach, m.in. bada wyniki ekonomiczne banków, zgodność prowadzonych operacji z obowiązującymi przepisami, dokonuje oceny sytuacji finansowej banków."
242211,"Inspektor nadzoru budowlanegoInspektor nadzoru budowlanego nadzoruje i kontroluje procesy budowy, rozbiórki, użytkowania obiektów oraz sprawowanie samodzielnych funkcji technicznych w budownictwie.

Inspektor nadzoru budowlanego nadzoruje i kontroluje zgodność przebiegu procesu budowlanego z przep"
242212,"Inspektor ochrony danych osobowychW imieniu Generalnego Inspektora Danych Osobowych prowadzi rejestr zbiorów danych osobowych, przeprowadza kontrolę zarejestrowanych zbiorów oraz formułuje wnioski pokontrolne."
242213,"Inspektor rybołówstwa morskiegoZ ramienia terenowego organu administracji morskiej nadzoruje - zgodnie z przepisami prawa materialnego - rybołówstwo morskie na polskich obszarach morskich, a także na innych akwenach podległych kompetencji dyrektora urzędu morskiego."
242214,"Inspektor pracyNadzoruje i kontroluje przestrzeganie przez pracodawców prawa pracy, w szczególności przepisów i zasad bezpieczeństwa i higieny pracy."
242215,"Kontroler państwowyPrzeprowadza kontrolę działalności organów administracji rządowej, Narodowego Banku Polskiego, państwowych osób prawnych i innych państwowych jednostek organizacyjnych; wydaje opinie o funkcjonowaniu działalności kontrolowanych jednostek organizacyjnych; przedstawia wnioski z wyni"
242216,"Rzecznik patentowyRzecznik patentowy świadczy pomoc prawną i techniczną w sprawach własności przemysłowej osobom fizycznym, prawnym i podmiotom nieposiadającym osobowości prawnej.

Zawód rzecznika patentowego jest zawodem zaufania publicznego. W związku z wykonywaniem czynności zawodowych rzecznik"
242217,"Specjalista administracji publicznejSpecjalista administracji publicznej wykonuje zadania wynikające z funkcjonowania organów administracji publicznej różnych szczebli.

Specjalista administracji publicznej współuczestniczy w planowaniu i projektowaniu rozwiązań zapewniających skuteczne funkcjonow"
242218,"Specjalista do spraw badań społeczno-ekonomicznychSpecjalista do spraw badań społeczno-ekonomicznych projektuje badania oraz zbiera i analizuje informacje na temat zachowań społeczno-ekonomicznych, postaw, preferencji oraz innych charakterystyk osób i podmiotów gospodarczych.

Praca specjalisty do"
242219,"Specjalista do spraw integracji europejskiejUczestniczy w obsłudze procesu integracyjnego, opracowuje ramy strukturalne - prawne i instytucjonalne dla przyszłego funkcjonowania Polski w Unii Europejskiej; uczestniczy w przygotowaniach międzynarodowych projektów i w badaniach dotyczących różnorodnych"
242220,"Specjalista do spraw organizacji i rozwoju przemysłuWspomaga kierownictwo przedsiębiorstwa w procesie organizacji, rozwoju produkcji przemysłowej oraz w procesie opracowywania i wdrażania nowych rozwiązań technologicznych; współpracuje z jednostkami badawczo-rozwojowymi w projektowaniu procesów zarz"
242221,"Specjalista do spraw organizacji i rozwoju transportuSpecjalista do spraw organizacji i rozwoju transportu zajmuje się organizacją procesów transportowych oraz opracowaniem i realizacją strategii rozwoju transportu.

Zasadniczym celem pracy specjalisty do spraw organizacji i rozwoju transportu jes"
