code,var,desc
265204,skills,sporządzać ostateczne wersje partytur muzycznych; dobierać elementy kompozycji; badać muzykę; zmieniać partytury muzyczne; tworzyć formy muzyczne; opracowywać koncepcje muzyczne; transponować muzykę; dokonywać transkrypcji pomysłów w formie notacji muzycznej; tworzyć struktury muzyczne; oceniać koncepcje muzyczne; komponować partytury muzyczne; odczytywać partytury muzyczne; opracowywać szkice orkiestrowe grać na instrumentach muzycznych; nadzorować muzyków; techniki muzyki filmowej; korzystać z instrumentów cyfrowych; literatura muzyczna; aranżować kompozycje; edytować nagrania dźwiękowe; nagrywać muzykę
265406,occupation_name,producent
265406,occupation_alternative_names,kierownik produkcji; producentka
265406,occupation_description,"Producenci są odpowiedzialni za zarządzanie produkcją muzyki, filmów lub seriali. Planują i koordynują wszystkie aspekty produkcji, takie jak reżyserowanie, publikowanie i finansowanie. Producenci nadzorują produkcję i zarządzanie wszystkimi technicznymi i logistycznymi aspektami nagrań i montażu."
265406,skills,zarządzanie projektami; oceniać rentowność; prawo autorskie; analizować scenariusz; zarządzać personelem; zarządzać budżetem; stosować myślenie strategiczne; konsultować się z kierownikiem ds. produkcji; zasady marketingu; tworzyć sieć specjalistów w danej dziedzinie nagrywać dźwięk za pomocą urządzeń do nagrywania wielościeżkowego; nadzorować działania związane ze sprzedażą; negocjować z artystami; przygotowywać dokumentację do celów ubiegania się o dofinansowanie ze środków rządowych; używać oprogramowania do odtwarzania dźwięku; zasady zarządzania projektami; obliczać koszty produkcji; brać udział w sesjach czytania scenariusza; redagować scenariusze; wyszukiwać odpowiednie lokalizacje; proces produkcji filmowej; przeprowadzać przesłuchania; zapewniać zgodność z wymogami prawnymi; kierować operacjami w zakresie dystrybucji; dzieła audiowizualne; pracować z dramaturgami; przeprowadzać badanie rynku; nadzorować proces realizacji dźwięku; negocjować prawa do eksploatacji utworu; dokonywać selekcji scenariuszy; wdrażać strategie marketingowe; czynności związane ze sprzedażą produktów; opracowywać harmonogram zdjęć filmowych; przepisy podatkowe; negocjować prawa do publikacji; zarządzać jakością dźwięku; sprzęt audiowizualny; rodzaje formatów audiowizualnych; współpracować z zespołem montażowym; koordynować pracę w studiu nagrań dźwiękowych; promować muzykę; identyfikować utwory muzyczne o potencjale komercyjnym; wdrażać plany strategiczne; jurysdykcja organu nadzoru finansowego; zarządzać projektem; techniki rachunkowości; pośredniczyć w kontaktach ze sponsorami; angażować muzyków pomocniczych; przeprowadzać rozmowy w celu dokonania wyboru członków zespołu artystycznego; obsługiwać konsolę do miksowania dźwięku; współpracować z zespołem odpowiedzialnym za produkcję materiałów wideo i produkcję filmową; uwzględniać wizję artystyczną; planować strategię marketingową
265409,occupation_name,kierownik postprodukcji
265409,occupation_alternative_names,kierownik postprodukcji reklamowej
265409,occupation_description,"Kierownicy postprodukcji nadzorują cały proces postprodukcji. Współpracują z montażystą muzyki i montażystą obrazu. Kierownicy postprodukcji pomagają planować przepływ procesu produkcji, aby dopilnować uwzględnienia fazy produkcji i ujęcia jej w budżecie. Dbają o dostarczenie i dystrybucję produktu końcowego."
265409,skills,monitorować koszty produkcji; konsultować się z producentem; proces produkcji filmowej; nadzorować prace; konsultować się z kierownikiem ds. produkcji; współpracować z zespołem odpowiedzialnym za etap przedprodukcyjny; zapoznawać się ze scenariuszami; dotrzymywać terminów; techniki rachunkowości; współpracować z zespołem montażowym; zarządzać budżetem; współpracować z zespołem odpowiedzialnym za produkcję materiałów wideo i produkcję filmową; kontrolować zgodność z harmonogramem produkcji angażować zespół do postprodukcji; nadzorować zespół odpowiedzialny za montaż materiałów wideo i materiałów filmowych; zarządzać księgami rachunkowymi; obliczać koszty produkcji; fotografia; zdawać sobie sprawę z ograniczeń budżetowych
265502,occupation_name,aktor głosowy / aktorka głosowa
265502,occupation_alternative_names,aktor dubbingowy; aktorka dubbingowa; aktor głosowy; aktorka głosowa
265502,occupation_description,Aktorzy głosowi odgrywają dialogi między animowanymi postaciami w telewizji lub filmach. Wczuwają się w role swoich bohaterów i ożywiają ich swoim głosem.
265502,skills,analizować sposób mówienia oryginalnego aktora; stosować się do wskazówek dyrektora ds. artystycznych; pracować z zespołem artystycznym; synchronizować dźwięk z ruchami warg; dostosowywać się do różnych ról; zapamiętywać kwestie; przygotowywać się do roli na podstawie scenariuszy; przygotowywać się do roli; dostosowywać dzieło do różnych środków przekazu; analizować scenariusz; odgrywać tę samą scenę w celu nagrania szeregu ujęć; przestrzegać harmonogramu prac; odgrywać kwestie przewidziane w scenariuszu; analizować publikacje medialne; analizować związki między bohaterami brać udział w próbach z innymi aktorami; proces produkcji filmowej; uczestniczyć w procesie nagrywania muzyki w studiu; promować siebie; praktykować śpiew; posługiwać się dialektem; techniki aktorskie; improwizować; techniki wymowy; wchodzić w interakcje z innymi aktorami; pracować z trenerem emisji głosu; techniki operowania głosem; brać udział w sesjach czytania scenariusza; śpiewać; techniki oddychania
265503,occupation_name,artysta performer / artystka performerka
265503,occupation_alternative_names,mim; artysta performer; drag queen; artystka performerka
265503,occupation_description,"Artyści performerzy tworzą występ, którym może być dowolna sytuacja obejmująca cztery podstawowe elementy: czas, miejsce, ciało performera lub obecność w medium i relacja między performerem a widownią lub obserwatorami. Występ może bazować na scenariuszu lub być spontaniczny, z udziałem publiczności lub bez. Może być realizowany na żywo lub za pośrednictwem mediów. Występ może odbyć w dowolnym miejscu i sytuacji, bez ograniczeń czasowych."
265503,skills,dostosowywać występ do specyfiki danego otoczenia; dostosowywać plan wydarzenia artystycznego do lokalizacji; śledzić aktualne trendy; gromadzić materiały referencyjne na potrzeby projektu artystycznego; prawo własności intelektualnej; określać własne podejście artystyczne; opracowywać wizję artystyczną; omawiać dzieła sztuki; przedstawiać kontekst danego dzieła artystycznego; promować siebie; historia sztuki; monitorować zmiany na scenie artystycznej; techniki aktorskie i reżyserskie; przepisy prawa pracy; monitorować tendencje socjologiczne prezentować wystawę; śpiewać; planować procedury w zakresie zdrowia i bezpieczeństwa; zapewniać bezpieczeństwo otoczenia treningowego; tworzyć obrazy cyfrowe; planować działania edukacyjne związane ze sztuką; uczestniczyć w działaniach w zakresie mediacji artystycznej; uczestniczyć w procesie nagrywania muzyki w studiu; opracowywać materiały edukacyjne; oceniać potrzeby w zakresie konserwacji; prowadzić osobistą dokumentację administracyjną; opracowywać działania edukacyjne; sporządzać budżety projektów artystycznych; analizować związki między bohaterami; tworzyć przedstawienie; tańczyć; przeprowadzać zmiany kostiumów; zapewniać zdrowie i bezpieczeństwo odwiedzających; zarządzać projektem artystycznym
265601,occupation_name,dziennikarz sportowy
265601,occupation_alternative_names,reporterka; komentator sportowy; dziennikarka sportowa; dziennikarka; reporter; reporter sportowy; reporterka sportowa; komentatorka sportowa; dziennikarz
265601,occupation_description,"Dziennikarze sportowi sprawdzają i redagują artykuły na temat wydarzeń sportowych i sportowców dla gazet, magazynów, telewizji i innych mediów. Prowadzą rozmowy i uczestniczą w wydarzeniach."
265601,skills,stosować określone techniki pisarskie; pisać w wyznaczonych terminach; postępować zgodnie z kodeksem etyki dziennikarskiej; standardy redagowania tekstów; zgłębiać określone zagadnienia; prawo autorskie; gramatyka; brać udział w posiedzeniach kolegium redakcyjnego; śledzić media społecznościowe; śledzić bieżące informacje; imprezy sportowe; tworzyć sieć kontaktów w celu zapewnienia przepływu wiadomości; informacje o wydarzeniach sportowych; zasady gier sportowych; techniki pisania; przeprowadzać wywiady; tworzyć sieć specjalistów w danej dziedzinie; pisownia; oceniać dzieła w odpowiedzi na informacje zwrotne; analizować źródła informacji; techniki prowadzenia wywiadów; stosować zasady pisowni i gramatyki opracowywać nagłówki artykułów; przeredagowywać artykuły; edytować nagrania dźwiękowe; historia sportu; systemy multimedialne; techniki wymowy; prawo prasowe; edytować zdjęcia; komputerowe przygotowywanie publikacji do druku DTP; zdawać relację w trakcie transmisji na żywo; promować własną twórczość literacką; dostosowywać dzieło do różnych środków przekazu; edytować materiały wideo; oprogramowanie do edycji dźwięku; pisać napisy; stosować się do wskazówek reżysera udzielanych na miejscu; edytować ruchome obrazy cyfrowe; zadawać pytania w trakcie wydarzeń; weryfikować prawidłowość informacji; zarządzać finansami osobistymi; edytować negatywy; edytować obrazy; specyfikacje oprogramowania teleinformatycznego; stosować techniki DTP; porozumiewać się przez telefon; dostosowywać się do zmieniającej się sytuacji; robić korektę tekstu; dokumentować wywiady; zarządzać kwestiami administracyjnymi procesu pisania; zapewniać materiały pisane; opracowywać wiadomości publikowane w internecie
265603,occupation_name,audiodeskryptor
265603,occupation_alternative_names,lektor dialogów filmowych i radiowych
265603,occupation_description,"Audiodeskryptorzy opisują wydarzenia na ekranie lub na scenie dla osób niewidomych i niedowidzących, żeby mogły one korzystać z przedstawień audiowizualnych, występów na żywo i imprez sportowych. Tworzą scenariusze audiodeskrypcji do programów i wydarzeń oraz wykonują nagrania głosowe."
265603,skills,słuchać aktywnie; udzielać wsparcia osobom z wadą słuchu; zdawać relację na żywo w internecie; komunikacja związana z zaburzeniami słuchu; stosować zasady pisowni i gramatyki; współpracować z innymi pracownikami; pisać w swobodnym stylu; rodzaje środków przekazu; sporządzać sprawozdania na temat wykonywanych prac; dzieła audiowizualne; dbałość o szczegóły; sprzęt audiowizualny; włączyć zawartość do mediów wyjściowych; analizować publikacje medialne; synchronizować dźwięk z ruchami warg; sporządzać teksty odczytywane przez lektora; techniki wymowy; zdawać relację w trakcie transmisji na żywo; przygotowywać się do roli na podstawie scenariuszy systemy multimedialne; brać udział w sesjach czytania scenariusza; koordynować pracę w studiu nagrań dźwiękowych; realizować nagrania audio; korzystać z systemów biurowych; techniki operowania głosem; stosować techniki wymowy przy nagrywaniu materiałów audio; korzystać z mikrofonu; techniki oddychania; improwizować; pracować z trenerem emisji głosu; zachowywać odpowiednią dykcję; dostosowywać styl głosu do charakteru materiału audio; używać oprogramowania do odtwarzania dźwięku; planować proces nagrywania materiałów audio-wizualnych; obsługiwać komputer; obsługiwać sprzęt dźwiękowy
265604,occupation_name,prezenter muzyczny
